,0
0,0.6617647058823529
1,0.5154639175257731
2,0.5221238938053098
3,0.5894736842105263
4,0.5918367346938775
5,0.5869565217391305
6,0.5363636363636364
7,0.5333333333333333
8,0.5631067961165048
9,0.5157894736842106
