,0
0,0.791147978635954
1,0.5953763079253382
2,0.7926324334976852
3,0.6982764670267138
4,0.7011685977962527
5,0.7194981022874807
6,0.605020363212997
7,0.6872576489260636
8,0.6922840364129438
9,0.8123063929889441
