,0
0,0.49264705882352944
1,0.46808510638297873
2,0.48091603053435117
3,0.5384615384615384
4,0.5368421052631579
5,0.46715328467153283
6,0.5555555555555556
7,0.5405405405405406
8,0.5086206896551724
9,0.5190839694656488
