,0
0,0.8282096303791442
1,0.6444408070948158
2,0.8045800845187787
3,0.7402386762692696
4,0.7089310160109517
5,0.7338253675376466
6,0.6461668948276889
7,0.7183054580084518
8,0.7198678650080352
9,0.8219004821141599
