,0
0,0.8502172489732753
1,0.6507797154931254
2,0.8139842866496042
3,0.7559669067317422
4,0.7246443664067614
5,0.744821736801381
6,0.628876257365633
7,0.7214451520742813
8,0.7559966668650675
9,0.8392059996428785
