0.506219 0.818868
0.554116 0.705660
0.534675 0.779245
0.541781 0.756604
0.514469 0.803774
0.520397 0.790566
0.544434 0.718868
0.517769 0.790566
0.548715 0.709434
0.552851 0.705660
0.545507 0.715094
0.546655 0.713208
0.547629 0.711321
0.520397 0.790566
0.520397 0.790566
0.520397 0.790566
0.520397 0.790566
0.520397 0.790566
0.520397 0.790566
0.520397 0.790566
0.520397 0.790566
0.520397 0.790566
0.520397 0.790566
0.520397 0.790566
0.520397 0.790566
0.520397 0.790566
0.520397 0.790566
0.520397 0.790566
0.520397 0.790566
0.520397 0.790566
0.520397 0.790566
0.520397 0.790566
0.520397 0.790566
0.520397 0.790566
0.520397 0.790566
0.520397 0.790566
0.520397 0.790566
0.520397 0.790566
0.520397 0.790566
0.520397 0.790566
0.520397 0.790566
0.520397 0.790566
0.520397 0.790566
0.520397 0.790566
0.520397 0.790566
0.520397 0.790566
0.520397 0.790566
0.534675 0.779245
0.520397 0.790566
0.520397 0.790566
0.520397 0.790566
0.520397 0.790566
0.520397 0.790566
0.520397 0.790566
0.520397 0.790566
0.520397 0.790566
0.520397 0.790566
0.520397 0.790566
0.520397 0.790566
0.520397 0.790566
0.520397 0.790566
0.520397 0.790566
0.520397 0.790566
0.520397 0.790566
0.520397 0.790566
0.520397 0.790566
0.520397 0.790566
0.520397 0.790566
0.520397 0.790566
0.520397 0.790566
0.520397 0.790566
0.520397 0.790566
0.520397 0.790566
0.520397 0.790566
0.520397 0.790566
0.520397 0.790566
0.520397 0.790566
0.520397 0.790566
0.520397 0.790566
0.520397 0.790566
0.520397 0.790566
0.520397 0.790566
0.520397 0.790566
0.520397 0.790566
0.520397 0.790566
0.520397 0.790566
0.520397 0.790566
0.520397 0.790566
0.520397 0.790566
0.520397 0.790566
0.520397 0.790566
0.520397 0.790566
0.520397 0.790566
0.520397 0.790566
0.520397 0.790566
0.520397 0.790566
0.520397 0.790566
0.520397 0.790566
0.520397 0.790566
0.520397 0.790566
0.520397 0.790566
0.520397 0.790566
0.520397 0.790566
0.520397 0.790566
0.520397 0.790566
0.520397 0.790566
0.520397 0.790566
0.520397 0.790566
0.520397 0.790566
0.520397 0.790566
0.520397 0.790566
0.520397 0.790566
0.520397 0.790566
0.520397 0.790566
0.520397 0.790566
0.520397 0.790566
0.520397 0.790566
0.520397 0.790566
0.520397 0.790566
0.520397 0.790566
0.520397 0.790566
0.520397 0.790566
0.520397 0.790566
0.520397 0.790566
0.520397 0.790566
0.520397 0.790566
0.520397 0.790566
0.520397 0.790566
0.520397 0.790566
0.520397 0.790566
0.520397 0.790566
0.520397 0.790566
0.520397 0.790566
0.520397 0.790566
0.520397 0.790566
0.520397 0.790566
0.520397 0.790566
0.520397 0.790566
0.520397 0.790566
0.520397 0.790566
0.520397 0.790566
0.520397 0.790566
0.520397 0.790566
0.520397 0.790566
0.520397 0.790566
0.520397 0.790566
0.520397 0.790566
0.520397 0.790566
0.520397 0.790566
0.520397 0.790566
0.520397 0.790566
0.520397 0.790566
0.520397 0.790566
0.520397 0.790566
0.520397 0.790566
0.520397 0.790566
