0.065217 1.000000
0.155200 0.617857
0.093109 0.730357
0.107013 0.725000
0.124996 0.660714
0.134820 0.646429
0.155200 0.617857
0.124996 0.660714
0.155200 0.617857
0.155200 0.617857
0.155200 0.617857
0.155200 0.617857
0.134820 0.646429
0.124996 0.660714
0.155200 0.617857
0.155200 0.617857
0.155200 0.617857
0.124996 0.660714
0.155200 0.617857
0.124996 0.660714
0.155200 0.617857
0.155200 0.617857
0.124996 0.660714
0.155200 0.617857
0.155200 0.617857
0.124996 0.660714
0.155200 0.617857
0.155200 0.617857
0.155200 0.617857
0.134820 0.646429
0.124996 0.660714
0.134820 0.646429
0.155200 0.617857
0.134820 0.646429
0.134820 0.646429
0.155200 0.617857
0.155200 0.617857
0.134820 0.646429
0.155200 0.617857
0.124996 0.660714
0.155200 0.617857
0.155200 0.617857
0.124996 0.660714
0.124996 0.660714
0.155200 0.617857
0.155200 0.617857
0.124996 0.660714
0.124996 0.660714
0.155200 0.617857
0.155200 0.617857
0.155200 0.617857
0.155200 0.617857
0.155200 0.617857
0.155200 0.617857
0.155200 0.617857
0.155200 0.617857
0.155200 0.617857
0.155200 0.617857
0.155200 0.617857
0.155200 0.617857
0.155200 0.617857
0.124996 0.660714
0.134820 0.646429
0.155200 0.617857
0.124996 0.660714
0.124996 0.660714
0.134820 0.646429
0.124996 0.660714
0.155200 0.617857
0.155200 0.617857
0.155200 0.617857
0.155200 0.617857
0.124996 0.660714
0.155200 0.617857
0.155200 0.617857
0.124996 0.660714
0.093109 0.730357
0.155200 0.617857
0.155200 0.617857
0.124996 0.660714
0.134820 0.646429
0.124996 0.660714
0.124996 0.660714
0.155200 0.617857
0.155200 0.617857
0.155200 0.617857
0.134820 0.646429
0.155200 0.617857
0.155200 0.617857
0.155200 0.617857
0.155200 0.617857
0.124996 0.660714
0.124996 0.660714
0.124996 0.660714
0.155200 0.617857
0.124996 0.660714
0.124996 0.660714
0.124996 0.660714
0.124996 0.660714
0.155200 0.617857
0.155200 0.617857
0.155200 0.617857
0.124996 0.660714
0.155200 0.617857
0.155200 0.617857
0.124996 0.660714
0.124996 0.660714
0.134820 0.646429
0.155200 0.617857
0.124996 0.660714
0.124996 0.660714
0.155200 0.617857
0.155200 0.617857
0.155200 0.617857
0.155200 0.617857
0.155200 0.617857
0.155200 0.617857
0.124996 0.660714
0.155200 0.617857
0.155200 0.617857
0.155200 0.617857
0.155200 0.617857
0.155200 0.617857
0.124996 0.660714
0.155200 0.617857
0.155200 0.617857
0.124996 0.660714
0.124996 0.660714
0.155200 0.617857
0.155200 0.617857
0.124996 0.660714
0.134820 0.646429
0.155200 0.617857
0.134820 0.646429
0.155200 0.617857
0.124996 0.660714
0.124996 0.660714
0.155200 0.617857
0.134820 0.646429
0.124996 0.660714
0.124996 0.660714
0.124996 0.660714
0.134820 0.646429
0.124996 0.660714
0.155200 0.617857
0.155200 0.617857
0.124996 0.660714
0.124996 0.660714
0.155200 0.617857
0.155200 0.617857
0.093109 0.730357
0.134820 0.646429
0.155200 0.617857
0.124996 0.660714
0.124996 0.660714
0.124996 0.660714
0.155200 0.617857
0.155200 0.617857
0.155200 0.617857
0.155200 0.617857
0.155200 0.617857
0.155200 0.617857
0.124996 0.660714
0.155200 0.617857
0.107013 0.725000
0.155200 0.617857
0.124996 0.660714
0.124996 0.660714
0.124996 0.660714
0.124996 0.660714
0.155200 0.617857
0.124996 0.660714
0.155200 0.617857
0.124996 0.660714
0.124996 0.660714
0.155200 0.617857
0.124996 0.660714
0.124996 0.660714
0.124996 0.660714
0.155200 0.617857
0.155200 0.617857
0.093109 0.730357
0.155200 0.617857
0.124996 0.660714
0.134820 0.646429
0.124996 0.660714
0.155200 0.617857
0.155200 0.617857
0.134820 0.646429
0.155200 0.617857
0.155200 0.617857
0.124996 0.660714
0.124996 0.660714
0.124996 0.660714
0.155200 0.617857
0.155200 0.617857
0.155200 0.617857
0.124996 0.660714
0.155200 0.617857
0.155200 0.617857
0.155200 0.617857
0.155200 0.617857
0.155200 0.617857
0.124996 0.660714
0.124996 0.660714
0.155200 0.617857
0.155200 0.617857
0.124996 0.660714
0.155200 0.617857
0.155200 0.617857
0.155200 0.617857
0.124996 0.660714
0.093109 0.730357
0.155200 0.617857
0.155200 0.617857
0.155200 0.617857
0.124996 0.660714
0.124996 0.660714
0.155200 0.617857
0.155200 0.617857
0.155200 0.617857
0.155200 0.617857
0.134820 0.646429
0.155200 0.617857
0.155200 0.617857
0.134820 0.646429
0.155200 0.617857
0.124996 0.660714
0.134820 0.646429
0.155200 0.617857
0.124996 0.660714
0.124996 0.660714
0.134820 0.646429
0.124996 0.660714
0.155200 0.617857
0.155200 0.617857
0.124996 0.660714
0.155200 0.617857
0.134820 0.646429
0.155200 0.617857
0.155200 0.617857
0.124996 0.660714
0.155200 0.617857
0.155200 0.617857
0.155200 0.617857
0.155200 0.617857
0.155200 0.617857
0.134820 0.646429
0.124996 0.660714
0.124996 0.660714
0.134820 0.646429
0.155200 0.617857
0.124996 0.660714
0.124996 0.660714
0.155200 0.617857
0.124996 0.660714
0.124996 0.660714
0.155200 0.617857
0.155200 0.617857
0.155200 0.617857
0.124996 0.660714
0.124996 0.660714
0.124996 0.660714
0.155200 0.617857
0.124996 0.660714
0.124996 0.660714
0.134820 0.646429
0.155200 0.617857
0.155200 0.617857
0.155200 0.617857
0.155200 0.617857
0.124996 0.660714
0.155200 0.617857
0.155200 0.617857
0.124996 0.660714
0.155200 0.617857
0.134820 0.646429
0.155200 0.617857
0.155200 0.617857
0.155200 0.617857
0.124996 0.660714
0.134820 0.646429
0.155200 0.617857
0.155200 0.617857
0.124996 0.660714
0.134820 0.646429
0.134820 0.646429
0.124996 0.660714
0.155200 0.617857
0.155200 0.617857
0.124996 0.660714
0.155200 0.617857
0.134820 0.646429
0.155200 0.617857
0.155200 0.617857
0.155200 0.617857
0.155200 0.617857
0.134820 0.646429
0.155200 0.617857
0.124996 0.660714
0.124996 0.660714
0.093109 0.730357
0.155200 0.617857
0.134820 0.646429
0.155200 0.617857
0.093109 0.730357
0.155200 0.617857
0.124996 0.660714
0.124996 0.660714
0.155200 0.617857
0.124996 0.660714
0.155200 0.617857
0.155200 0.617857
0.155200 0.617857
0.155200 0.617857
0.155200 0.617857
0.155200 0.617857
0.155200 0.617857
0.124996 0.660714
0.124996 0.660714
0.134820 0.646429
0.155200 0.617857
0.124996 0.660714
0.155200 0.617857
0.155200 0.617857
0.155200 0.617857
0.155200 0.617857
0.107013 0.725000
0.134820 0.646429
0.134820 0.646429
0.124996 0.660714
0.134820 0.646429
0.155200 0.617857
0.124996 0.660714
0.155200 0.617857
0.155200 0.617857
0.155200 0.617857
0.155200 0.617857
0.124996 0.660714
0.155200 0.617857
0.124996 0.660714
0.155200 0.617857
0.155200 0.617857
0.155200 0.617857
0.155200 0.617857
0.155200 0.617857
0.155200 0.617857
0.124996 0.660714
0.155200 0.617857
0.124996 0.660714
0.124996 0.660714
0.155200 0.617857
0.124996 0.660714
0.134820 0.646429
0.134820 0.646429
0.155200 0.617857
0.155200 0.617857
0.124996 0.660714
0.134820 0.646429
0.155200 0.617857
0.124996 0.660714
0.124996 0.660714
0.124996 0.660714
0.124996 0.660714
0.124996 0.660714
0.155200 0.617857
0.124996 0.660714
0.155200 0.617857
0.124996 0.660714
0.155200 0.617857
0.155200 0.617857
0.155200 0.617857
0.155200 0.617857
0.155200 0.617857
0.155200 0.617857
0.124996 0.660714
0.124996 0.660714
0.155200 0.617857
0.155200 0.617857
0.124996 0.660714
0.155200 0.617857
0.093109 0.730357
0.155200 0.617857
0.134820 0.646429
0.155200 0.617857
0.155200 0.617857
0.155200 0.617857
0.065217 1.000000
0.134820 0.646429
0.155200 0.617857
0.155200 0.617857
0.155200 0.617857
0.155200 0.617857
0.155200 0.617857
0.124996 0.660714
0.124996 0.660714
0.155200 0.617857
0.155200 0.617857
0.155200 0.617857
0.155200 0.617857
0.155200 0.617857
0.155200 0.617857
0.134820 0.646429
0.134820 0.646429
0.155200 0.617857
0.155200 0.617857
0.155200 0.617857
0.155200 0.617857
0.155200 0.617857
0.124996 0.660714
0.155200 0.617857
0.124996 0.660714
0.124996 0.660714
0.155200 0.617857
0.155200 0.617857
0.155200 0.617857
0.124996 0.660714
0.124996 0.660714
0.124996 0.660714
0.124996 0.660714
0.124996 0.660714
0.134820 0.646429
0.155200 0.617857
0.124996 0.660714
0.155200 0.617857
0.155200 0.617857
0.155200 0.617857
0.155200 0.617857
0.155200 0.617857
0.124996 0.660714
0.124996 0.660714
0.155200 0.617857
0.155200 0.617857
0.124996 0.660714
0.124996 0.660714
0.124996 0.660714
0.155200 0.617857
0.124996 0.660714
0.124996 0.660714
0.134820 0.646429
0.155200 0.617857
0.155200 0.617857
0.155200 0.617857
0.155200 0.617857
0.155200 0.617857
0.155200 0.617857
0.155200 0.617857
0.134820 0.646429
0.155200 0.617857
0.155200 0.617857
0.134820 0.646429
0.124996 0.660714
0.155200 0.617857
0.155200 0.617857
0.155200 0.617857
0.155200 0.617857
0.155200 0.617857
0.124996 0.660714
0.155200 0.617857
0.124996 0.660714
0.155200 0.617857
0.155200 0.617857
0.155200 0.617857
0.155200 0.617857
0.124996 0.660714
0.155200 0.617857
0.155200 0.617857
0.155200 0.617857
0.155200 0.617857
0.124996 0.660714
0.124996 0.660714
0.155200 0.617857
0.124996 0.660714
0.155200 0.617857
0.134820 0.646429
0.124996 0.660714
0.124996 0.660714
0.124996 0.660714
0.124996 0.660714
0.124996 0.660714
0.124996 0.660714
0.124996 0.660714
0.155200 0.617857
0.155200 0.617857
0.124996 0.660714
0.155200 0.617857
0.155200 0.617857
0.124996 0.660714
0.155200 0.617857
0.155200 0.617857
0.134820 0.646429
0.124996 0.660714
0.155200 0.617857
0.155200 0.617857
0.155200 0.617857
0.155200 0.617857
0.155200 0.617857
0.155200 0.617857
0.093109 0.730357
0.134820 0.646429
