,0
0,0.5
1,0.4716981132075472
2,0.5566037735849056
3,0.4528301886792453
4,0.4056603773584906
5,0.5094339622641509
6,0.5566037735849056
7,0.6037735849056604
8,0.5471698113207547
9,0.41509433962264153
