,0
0,0.6132075471698113
1,0.5566037735849056
2,0.5660377358490566
3,0.4811320754716981
4,0.5377358490566038
5,0.5188679245283019
6,0.6037735849056604
7,0.5566037735849056
8,0.5377358490566038
9,0.5566037735849056
