,0
0,0.7072049282780787
1,0.6286828164990179
2,0.713514076543063
3,0.7119963097434676
4,0.6711654068210225
5,0.7292720671388608
6,0.6727575739539313
7,0.7009999404797334
8,0.7010297006130588
9,0.6773406344860424
