,0
0,0.8564908886472561
1,0.816496580927726
2,0.498171840313914
3,0.5709939257648374
4,0.859680809888479
5,0.8135112086615678
6,0.8628589383237886
7,0.8105148404374488
8,0.8628589383237886
9,0.8105148404374488
