,0
0,0.3477502445119766
1,0.24835910088147403
2,0.48159940250806377
3,0.5066535495924623
4,0.4
5,0.43233770116711695
6,0.3405422033288415
7,0.35034473454271703
8,0.360877483558527
9,0.4268992746002336
