,0
0,0.3477502445119766
1,0.2551647198730906
2,0.414840961400648
3,0.4461674803935711
4,0.0
5,0.4419582591192729
6,0.3405422033288415
7,0.3573875441279667
8,0.360877483558527
9,0.4158090863144795
