,0
0,0.8564908886472561
1,0.816496580927726
2,0.49079110873034276
3,0.5709939257648374
4,0.8660254037844387
5,0.816496580927726
6,0.8660254037844387
7,0.816496580927726
8,0.8660254037844387
9,0.8135112086615678
