,0
0,0.703875968992248
1,0.5551401869158878
2,0.4906976744186047
3,0.5996884735202492
4,0.5953488372093023
5,0.7088785046728971
6,0.7093023255813953
7,0.801246105919003
8,0.6124031007751938
9,0.5725856697819315
