,0
0,0.5294365215047319
1,0.6494372236659931
2,0.6396021490668313
3,0.5532833351724881
4,0.7106690545187014
5,0.5313312762957476
6,0.0
7,0.0
8,0.7150969419341943
9,0.7715167498104595
