,0
0,0.5294365215047319
1,0.6546536707079771
2,0.6435381994422819
3,0.5532833351724881
4,0.7106690545187014
5,0.5313312762957476
6,0.0
7,0.0
8,0.7194975800353798
9,0.7766431633476234
