,0
0,0.6798125553489687
1,0.6338468268382067
2,0.6795498427710728
3,0.6380584799933585
4,0.6049711725658802
5,0.6696014999090397
6,0.6834146123758148
7,0.7050625979779642
8,0.6851976819440269
9,0.604429811229209
