,0
0,0.8078239390512469
1,0.6491429081602287
2,0.8045800845187787
3,0.7355216951371941
4,0.7230819594071781
5,0.7197637045413963
6,0.6650050592226654
7,0.7072793286113922
8,0.7009850604130706
9,0.8392357597762037
