,0
0,0.7072644485447295
1,0.6632640914231296
2,0.7292423070055355
3,0.7120260698767931
4,0.7088863758109637
5,0.6836646628176896
6,0.6837241830843402
7,0.7433783703350991
8,0.6947056722814119
9,0.6946312719480983
