,0
0,0.9245283018867925
1,0.7452830188679245
2,0.8962264150943396
3,0.6886792452830188
4,0.39622641509433965
5,0.8962264150943396
6,0.2830188679245283
7,0.7735849056603774
8,0.8490566037735849
9,0.9150943396226415
