,0
0,0.5418994413407822
1,0.5113636363636364
2,0.510752688172043
3,0.5251798561151079
4,0.6
5,0.4678362573099415
6,0.7446808510638298
7,0.5575221238938053
8,0.5517241379310345
9,0.5300546448087432
