,0
0,0.25
1,0.08823529411764706
2,0.09259259259259259
3,0.0970873786407767
4,0.07079646017699115
5,0.17777777777777778
6,0.21951219512195122
7,0.1935483870967742
8,0.1346153846153846
9,0.13636363636363635
