,0
0,0.7341081178424405
1,0.6242752807601982
2,0.5073108919442508
3,0.6441686665990806
4,0.5030141705896102
5,0.6641697789926179
6,0.7008300726265065
7,0.6402880971500445
8,0.6260495064259087
9,0.6331939508864975
