,0
0,0.7357957249381171
1,0.41355536193256837
2,0.7281706929968652
3,0.44511890672211996
4,0.544172795174246
5,0.5139790412348157
6,0.361735695195117
7,0.5927915899866314
8,0.361735695195117
9,0.6385829327454419
