,0
0,0.3
1,0.15384615384615385
2,0.6666666666666666
3,0.6
4,0.21428571428571427
5,0.6666666666666666
6,0.3333333333333333
7,0.1935483870967742
8,0.3333333333333333
9,0.2222222222222222
