,0
0,0.7511627906976743
1,0.5819314641744548
2,0.7007751937984497
3,0.817601246105919
4,0.5286821705426357
5,0.6292834890965732
6,0.5201550387596899
7,0.6649532710280375
8,0.5635658914728682
9,0.6006230529595016
