,0
0,0.5550387596899224
1,0.5275700934579439
2,0.6286821705426356
3,0.5953271028037384
4,0.5744186046511628
5,0.6286604361370717
6,0.5573643410852713
7,0.5193146417445483
8,0.5573643410852713
9,0.6702492211838007
