,0
0,0.7015503875968991
1,0.5551401869158878
2,0.5527131782945736
3,0.5996884735202491
4,0.5224806201550387
5,0.6591900311526478
6,0.7093023255813954
7,0.6655763239875391
8,0.5813953488372092
9,0.5725856697819315
