,0
0,0.7214302720076186
1,0.6836646628176895
2,0.6946907922147492
3,0.6774745550860068
4,0.6805398488185227
5,0.6742604606868638
6,0.7088268555443129
7,0.6773555145527053
8,0.6900035712159991
9,0.6883965240164276
